Samples,Neftel,Garofano,ALA_sig_UCell,GPM_UCell,MTC_UCell,NEU_UCell,PPR_UCell,MES2_UCell,MES1_UCell,AC_UCell,OPC_UCell,NPC1_UCell,NPC2_UCell,Injury_UCell,Developmental_UCell
MGH124_CD45negP3_F02,NPC2,NEU,0.126917989,0.032352941,0.078954248,0.02412,0.038745098,0.208261438,0.020196078,0.042133333,0.071738562,0.230294118,0.291738562,0.268,0.254578732
MGH124_CD45negP3_F05,NPC2,NEU,0.115203704,0.029633987,0.101777778,0.03136,0.044529412,0.121764706,0.034287582,0.113383333,0.120424837,0.238647059,0.474836601,0.268079282,0.257543456
MGH124_CD45negP3_F08,NPC2,NEU,0.110997354,0.060849673,0.117705882,0.03752,0.045934641,0.169856209,0.092104575,0.1372,0.129555556,0.325496732,0.528797386,0.269003066,0.258350716
MGH124_CD45negP3_F09,NPC2,NEU,0.108335979,0,0.201339869,0.057346667,0.041503268,0.147372549,0.031071895,0.059633333,0.106248366,0.336784314,0.484437908,0.269476128,0.26371319
MGH124_CD45negP3_F11,NPC2,NEU,0.112601852,0.040869281,0.108522876,0.02348,0.031712418,0.092196078,0.016738562,0.08505,0.090398693,0.297882353,0.316908497,0.272683749,0.245123722
MGH124_CD45negP3_G02,NPC2,NEU,0.120150794,0.037660131,0.112183007,0.022493333,0.045529412,0.111098039,0.049738562,0.117141667,0.128228758,0.321124183,0.411281046,0.272235217,0.260104294
MGH124_CD45negP3_G03,NPC2,NEU,0.112351852,0.029568627,0.103875817,0.055746667,0,0.107339869,0.037111111,0.097433333,0.152901961,0.354771242,0.500418301,0.266677179,0.258156953
MGH124_CD45negP3_G07,NPC2,NEU,0.116466931,0.05345098,0.070385621,0.02656,0,0.095581699,0.073294118,0.183741667,0.125869281,0.349267974,0.405326797,0.272636443,0.264209611
MGH124_CD45negP3_G09,NPC2,PPR,0.107051587,0,0.164366013,0,0.178163399,0.105712418,0.022104575,0.054025,0.102444444,0.28630719,0.344679739,0.269280771,0.246493354
MGH124_CD45negP3_H04,NPC2,NEU,0.116376984,0.044352941,0.118849673,0.031253333,0.031555556,0.079568627,0.062379085,0.083666667,0.059176471,0.263058824,0.496366013,0.276161629,0.25169683
MGH124_CD45negP3_H08,NPC2,NEU,0.102851852,0.021660131,0.231673203,0,0.034901961,0.083921569,0,0.096983333,0.112,0.310797386,0.379176471,0.26634516,0.242906442
MGH124_P4_A01,NPC2,NEU,0.120503968,0.02903268,0.108562092,0.019626667,0.028915033,0.075751634,0.02903268,0.1146,0.157594771,0.364993464,0.457895425,0.270739816,0.273442229
MGH124_P4_A03,NPC2,NEU,0.116351852,0.055058824,0.102183007,0.049493333,0.02054902,0.091673203,0.029385621,0.0958,0.056653595,0.32772549,0.434300654,0.271753833,0.246424335
MGH124_P4_A07,NPC2,NEU,0.111560847,0.053581699,0.121738562,0.028093333,0.047869281,0.128679739,0.045751634,0.142941667,0.196771242,0.381470588,0.447869281,0.274343846,0.260795501
MGH124_P4_A08,NPC2,NEU,0.11942328,0.049137255,0.092849673,0.031093333,0.046124183,0.097150327,0.037673203,0.162483333,0.192143791,0.348836601,0.53079085,0.268487516,0.256944785
MGH124_P4_A10,NPC2,NEU,0.114833333,0.050019608,0.126522876,0.033453333,0.083712418,0.163372549,0.043294118,0.086141667,0.175745098,0.343529412,0.494575163,0.269379325,0.264974949
MGH124_P4_A12,NPC2,NEU,0.108641534,0.03448366,0.098261438,0.019266667,0.051529412,0.077673203,0.028169935,0.0653,0.065816993,0.299509804,0.554019608,0.269892247,0.255298057
MGH124_P4_B01,NPC2,NEU,0.106661376,0.027058824,0.102470588,0,0.031137255,0.070751634,0.025921569,0.128166667,0.212431373,0.343300654,0.485915033,0.267777048,0.263082311
MGH124_P4_B07,NPC2,NEU,0.117263228,0.026313725,0.083895425,0.043626667,0.04751634,0.133699346,0.042196078,0.105416667,0.161424837,0.386287582,0.485908497,0.27517258,0.258860429
MGH124_P4_B08,NPC2,PPR,0.109883598,0.023137255,0.129176471,0.027253333,0.27979085,0.062954248,0.033751634,0.082083333,0.127183007,0.322575163,0.341294118,0.267930793,0.245575665
MGH124_P4_C01,NPC2,NEU,0.105026455,0.027581699,0.09854902,0.023533333,0.021529412,0.093163399,0.045254902,0.057466667,0.068666667,0.336810458,0.468542484,0.269819536,0.245441207
MGH124_P4_C02,NPC2,NEU,0.111164021,0.028418301,0.156777778,0.02872,0.030418301,0.212039216,0.03620915,0.08885,0.084078431,0.259313725,0.231333333,0.267409111,0.241515849
MGH124_P4_C05,NPC2,NEU,0.107666667,0.058013072,0.069562092,0.027373333,0.058888889,0.105856209,0.01820915,0.056383333,0.069738562,0.367235294,0.521346405,0.268007446,0.257941718
MGH124_P4_C06,NPC2,NEU,0.104690476,0.044169935,0.174156863,0.050933333,0.018490196,0.070496732,0.039372549,0.152766667,0.145836601,0.316954248,0.381411765,0.270924661,0.261585378
MGH124_P4_C07,NPC2,NEU,0.117232804,0.060627451,0.054261438,0.029106667,0.048594771,0.044039216,0.060104575,0.07545,0.121222222,0.196718954,0.316973856,0.272925099,0.269637526
MGH124_P4_C09,NPC2,NEU,0.126071429,0.043581699,0.06654902,0,0.070679739,0.141437908,0.03275817,0.056333333,0.122392157,0.338915033,0.368679739,0.265828734,0.250253579
MGH124_P4_C12,NPC2,NEU,0.117208995,0.028745098,0.080895425,0.01776,0.025816993,0.148542484,0.031568627,0.141208333,0.102614379,0.362934641,0.587738562,0.271573806,0.262120143
MGH124_P4_D01,NPC2,NEU,0.110392857,0.040130719,0.138313725,0.018653333,0.02920915,0.091679739,0.026614379,0.1152,0.199529412,0.303150327,0.362405229,0.264487078,0.249350204
MGH124_P4_D02,NPC2,NEU,0.103907407,0.026895425,0.065196078,0.03104,0.044222222,0.090385621,0.032457516,0.053216667,0.153202614,0.372078431,0.395594771,0.271293912,0.256244888
MGH124_P4_D03,NPC2,NEU,0.119780423,0.042352941,0.076248366,0.0614,0.043163399,0.151111111,0,0.0429,0.026849673,0.252954248,0.345267974,0.270609724,0.26206544
MGH124_P4_D08,NPC2,PPR,0.10952381,0.035986928,0.09972549,0.017773333,0.183699346,0.157633987,0.033614379,0.15895,0.237366013,0.35545098,0.258928105,0.271410425,0.252061861
MGH124_P4_E01,NPC2,NEU,0.116333333,0.021098039,0.156594771,0.026613333,0.065712418,0.068287582,0.018888889,0.1329,0.111267974,0.391464052,0.308372549,0.269395532,0.259141104
MGH124_P4_E07,NPC2,NEU,0.106417989,0.030457516,0.064457516,0.079893333,0.056124183,0.076705882,0.030379085,0.034716667,0.083607843,0.323385621,0.444130719,0.269218572,0.250782209
MGH124_P4_E09,NPC2,NEU,0.110775132,0.025529412,0.092496732,0.026826667,0.051686275,0.10627451,0,0.026066667,0.069843137,0.345777778,0.543418301,0.274538327,0.257330777
MGH124_P4_E11,NPC2,NEU,0.109439153,0.024797386,0.138575163,0.032253333,0.036862745,0.110901961,0.019418301,0.055066667,0.107137255,0.277712418,0.480346405,0.271296102,0.247034765
MGH124_P4_E12,NPC2,NEU,0.111865079,0.029751634,0.229679739,0,0.026222222,0.090313725,0.07151634,0.237533333,0.216915033,0.283647059,0.251130719,0.269041612,0.235627812
MGH124_P4_F01,NPC2,PPR,0.109854497,0.021411765,0.131189542,0.026306667,0.191620915,0.122653595,0.052705882,0.111583333,0.133986928,0.310366013,0.367071895,0.268897941,0.246712679
MGH124_P4_F03,NPC2,NEU,0.101488095,0.029372549,0.19445098,0.017173333,0.024385621,0.164235294,0.043647059,0.0656,0.073568627,0.314431373,0.522457516,0.269323259,0.249853783
MGH124_P4_F04,NPC2,NEU,0.106796296,0.036705882,0.13924183,0.028853333,0.045333333,0.185908497,0.048326797,0.07665,0.058509804,0.304771242,0.46930719,0.266360053,0.260683027
MGH124_P4_F06,NPC2,NEU,0.10881746,0.030261438,0.115503268,0.027786667,0.036522876,0.080359477,0.02720915,0.050716667,0.099019608,0.381039216,0.41375817,0.268147613,0.260145706
MGH124_P4_F07,NPC2,NEU,0.11552381,0.033202614,0.08948366,0.045733333,0.042849673,0.175699346,0.048849673,0.0797,0.081267974,0.336522876,0.504039216,0.274325449,0.262138037
MGH124_P4_F08,NPC2,NEU,0.110398148,0.029816993,0.097490196,0.03978,0.062862745,0.167895425,0.045006536,0.078516667,0.12772549,0.299764706,0.476222222,0.270768725,0.255699387
MGH124_P4_F09,NPC2,NEU,0.109648148,0,0.090901961,0.02804,0.037712418,0.142130719,0.03945098,0.085716667,0.114418301,0.35772549,0.452313725,0.269462111,0.263252556
MGH124_P4_G01,NPC2,NEU,0.107130952,0.03296732,0.069895425,0.0785,0.06703268,0.111882353,0.060888889,0.15115,0.11924183,0.266954248,0.45172549,0.26755541,0.264931493
MGH124_P4_G02,NPC2,NEU,0.121793651,0,0.092993464,0.039546667,0,0.10772549,0.03227451,0.071183333,0.074718954,0.432065359,0.433647059,0.268590451,0.258703988
MGH124_P4_G09,NPC2,NEU,0.111080688,0.048457516,0.09951634,0,0.112575163,0.141627451,0.029503268,0.0494,0.11796732,0.367418301,0.419588235,0.270482698,0.253310838
MGH124_P4_H01,NPC2,NEU,0.108320106,0.057039216,0.106124183,0.033066667,0.038496732,0.126843137,0.029568627,0.070133333,0.125398693,0.372535948,0.436732026,0.267091546,0.261548057
MGH124_P4_H03,NPC2,NEU,0.13272619,0.019542484,0.106686275,0.025986667,0.024666667,0.170934641,0.051176471,0.069916667,0.146823529,0.308196078,0.514633987,0.271921594,0.260312372
MGH124_P4_H07,NPC2,NEU,0.104121693,0.037457516,0.051699346,0.038533333,0.050771242,0.120601307,0.063359477,0.025316667,0.054862745,0.18820915,0.196594771,0.266371003,0.248004601
MGH124_P4_H11,NPC2,NEU,0.105558201,0.018601307,0.22579085,0.024713333,0.038169935,0.138862745,0.053503268,0.197316667,0.167673203,0.249124183,0.30896732,0.265283399,0.233963701
MGH124_P4_H12,NPC2,NEU,0.117952381,0.033503268,0.18654902,0.025653333,0.019398693,0.094477124,0.02448366,0.052533333,0.077117647,0.349117647,0.434052288,0.270459045,0.243562883
MGH124_P9_A01,NPC2,NEU,0.118210317,0.051124183,0.174183007,0.022946667,0.055385621,0.112960784,0.042784314,0.067866667,0.117986928,0.307281046,0.433104575,0.270875602,0.246862474
MGH124_P9_A02,NPC2,NEU,0.118474868,0.019908497,0.228431373,0,0.020300654,0.093320261,0.032562092,0.0524,0.058849673,0.239320261,0.27296732,0.27317039,0.253417689
MGH124_P9_A04,NPC2,NEU,0.115515873,0.035738562,0.137784314,0.037373333,0,0.152287582,0.02124183,0.18915,0.297895425,0.313954248,0.29420915,0.266008322,0.245552147
MGH124_P9_A06,NPC2,NEU,0.097654762,0.04372549,0.131464052,0.036453333,0.073568627,0.122862745,0.033202614,0.0716,0.098660131,0.339882353,0.453732026,0.264851073,0.258178937
MGH124_P9_A07,NPC2,NEU,0.104465608,0.052313725,0.168771242,0.040293333,0.033058824,0.144888889,0.029777778,0.04085,0.041594771,0.264954248,0.447745098,0.266305738,0.247374744
MGH124_P9_A10,NPC2,NEU,0.119068783,0.060928105,0.131045752,0.042706667,0.035281046,0.09151634,0.052679739,0.08475,0.094261438,0.310261438,0.457137255,0.273319755,0.246341002
MGH124_P9_A12,NPC2,NEU,0.111563492,0.035437908,0.127176471,0.028973333,0.043379085,0.146888889,0.048797386,0.063466667,0.123281046,0.348156863,0.441137255,0.264335523,0.253370143
MGH124_P9_B01,NPC2,NEU,0.110031746,0.036810458,0.106954248,0,0.048130719,0.089803922,0.096562092,0.081016667,0.089686275,0.338777778,0.328686275,0.268714849,0.250665644
MGH124_P9_B03,NPC2,NEU,0.114190476,0.051006536,0.117006536,0.03032,0.031163399,0.072130719,0.025803922,0.056766667,0.061555556,0.369228758,0.525026144,0.271875602,0.254850716
MGH124_P9_B04,NPC2,NEU,0.108822751,0.036836601,0.096771242,0.035253333,0.030065359,0.138732026,0,0.065583333,0.091437908,0.396130719,0.556666667,0.269531318,0.256532209
MGH124_P9_B10,NPC2,NEU,0.105253968,0.045254902,0.090529412,0.0344,0.03427451,0.077477124,0.023111111,0.051983333,0.069503268,0.253869281,0.379921569,0.268161191,0.251334867
MGH124_P9_B11,NPC2,NEU,0.115333333,0.023398693,0.111947712,0.051173333,0.052437908,0.144065359,0.02648366,0.079583333,0.092784314,0.318745098,0.537712418,0.272616732,0.258908998
MGH124_P9_C02,NPC2,NEU,0.108505291,0.044705882,0.08627451,0.056293333,0.040810458,0.110091503,0,0.040675,0.111705882,0.306908497,0.517699346,0.270363557,0.248878834
MGH124_P9_C04,NPC2,NEU,0.110145503,0.018052288,0.094575163,0.039986667,0.078183007,0.16896732,0,0.0994,0.104196078,0.351215686,0.544836601,0.273703898,0.25622137
MGH124_P9_C05,NPC2,PPR,0.107119048,0.032091503,0.127843137,0,0.127405229,0.09,0.035673203,0.189575,0.259627451,0.323490196,0.212039216,0.262587823,0.254223415
MGH124_P9_C06,NPC2,NEU,0.117634921,0.048849673,0.109006536,0.072206667,0.048065359,0.087189542,0.041320261,0.096141667,0.064339869,0.384679739,0.461908497,0.269851073,0.261421268
MGH124_P9_C07,NPC2,NEU,0.111070106,0.044980392,0.084522876,0.064306667,0.018065359,0.167176471,0.020993464,0.068116667,0.110013072,0.342627451,0.48048366,0.270537013,0.269333333
MGH124_P9_C10,NPC2,NEU,0.106186508,0.020562092,0.148156863,0.040613333,0.034431373,0.172594771,0.024091503,0.060433333,0.094875817,0.332522876,0.491895425,0.267607534,0.257323108
MGH124_P9_C11,NPC2,NEU,0.126978836,0.037006536,0.154705882,0,0.036490196,0.132849673,0.018679739,0.048691667,0.091666667,0.372588235,0.530385621,0.273012703,0.25848773
MGH124_P9_C12,NPC2,NEU,0.106719577,0.029176471,0.114771242,0,0.047771242,0.092535948,0.045176471,0.19525,0.206928105,0.362836601,0.279934641,0.264560228,0.249480573
MGH124_P9_D02,NPC2,NEU,0.113510582,0.048823529,0.095490196,0.038293333,0.021555556,0.104287582,0.031986928,0.065558333,0.085333333,0.309490196,0.389633987,0.271480508,0.250131902
MGH124_P9_D03,NPC2,NEU,0.111587302,0,0.176418301,0,0.035464052,0.100117647,0.063856209,0.15635,0.135189542,0.508026144,0.367947712,0.26966141,0.253011247
MGH124_P9_D07,NPC2,NEU,0.11139418,0.018183007,0.083555556,0.044826667,0.048614379,0.115986928,0.032810458,0.082275,0.108928105,0.352169935,0.389281046,0.267861148,0.257163599
MGH124_P9_D08,NPC2,NEU,0.119121693,0.029895425,0.090509804,0,0.077568627,0.167150327,0.082326797,0.079716667,0.098261438,0.386385621,0.379836601,0.269590013,0.248054703
MGH124_P9_D10,NPC2,NEU,0.121603175,0.01751634,0.136862745,0.02258,0.047764706,0.109699346,0,0.094308333,0.133555556,0.324026144,0.455803922,0.269093736,0.250075665
MGH124_P9_D11,NPC2,NEU,0.113944444,0.02654902,0.128588235,0.018306667,0.035117647,0.106248366,0.065091503,0.087183333,0.122058824,0.329843137,0.430248366,0.270159877,0.247175869
MGH124_P9_E03,NPC2,NEU,0.114608466,0.048771242,0.117176471,0.03144,0.052921569,0.187267974,0.06103268,0.046908333,0.087261438,0.343764706,0.380444444,0.265274639,0.249240286
MGH124_P9_E05,NPC2,NEU,0.108161376,0.029333333,0.101986928,0.037,0.018169935,0.088104575,0.049202614,0.0646,0.069228758,0.389751634,0.388888889,0.269762155,0.255821575
MGH124_P9_E08,NPC2,NEU,0.105878307,0.035934641,0.058764706,0.0632,0.032862745,0.181503268,0.025542484,0.039716667,0.048026144,0.338509804,0.327803922,0.271698642,0.256060327
MGH124_P9_E09,NPC2,NEU,0.111078042,0.02675817,0.096130719,0.016506667,0.025385621,0.136163399,0.055385621,0.038375,0.081947712,0.283869281,0.456745098,0.272373631,0.245769427
MGH124_P9_E10,NPC2,NEU,0.108973545,0.045882353,0.115620915,0.024466667,0.033437908,0.111856209,0.060862745,0.0815,0.092843137,0.318803922,0.39620915,0.269082786,0.250306237
MGH124_P9_E11,NPC2,PPR,0.107375661,0.022810458,0.089281046,0,0.194385621,0.157398693,0.031673203,0.104716667,0.160601307,0.305614379,0.396875817,0.268807709,0.252593558
MGH124_P9_F04,NPC2,NEU,0.111862434,0.036431373,0.116379085,0.03664,0.038921569,0.124392157,0.05675817,0.082116667,0.195751634,0.344130719,0.521555556,0.267286903,0.270834867
MGH124_P9_F05,NPC2,NEU,0.125904762,0.037398693,0.13748366,0.01844,0.051856209,0.149973856,0.02379085,0.046116667,0.105189542,0.423320261,0.416058824,0.269865966,0.259288855
MGH124_P9_F06,NPC2,NEU,0.124431217,0.044267974,0.140405229,0.01696,0.071895425,0.135163399,0.059647059,0.087216667,0.151771242,0.315627451,0.270718954,0.268378011,0.242548569
MGH124_P9_F07,NPC2,NEU,0.123330688,0.038627451,0.093960784,0.027613333,0.042457516,0.154183007,0.037398693,0.095566667,0.142457516,0.32375817,0.504542484,0.276328077,0.25782362
MGH124_P9_F10,NPC2,PPR,0.11289418,0.030261438,0.128405229,0.018133333,0.206810458,0.115934641,0.067542484,0.082533333,0.088287582,0.325477124,0.373869281,0.266866404,0.236526585
MGH124_P9_F11,NPC2,NEU,0.127845238,0.039980392,0.09972549,0.04484,0.060745098,0.144130719,0.035398693,0.023066667,0.06779085,0.283222222,0.461895425,0.27200438,0.258743354
MGH124_P9_F12,NPC2,NEU,0.11221164,0.02675817,0.150928105,0.059346667,0.027686275,0.163816993,0.027084967,0.030316667,0.122575163,0.325751634,0.476627451,0.270108629,0.245512781
MGH124_P9_G02,NPC2,NEU,0.116833333,0.022810458,0.153150327,0.0244,0.038287582,0.098169935,0,0.0884,0.128300654,0.356627451,0.501660131,0.26956855,0.252952454
MGH124_P9_G03,NPC2,NEU,0.102965608,0.058320261,0.109699346,0,0.077973856,0.21220915,0,0.049383333,0.058666667,0.219124183,0.319686275,0.264334647,0.248652352
MGH124_P9_G04,NPC2,NEU,0.117702381,0.048562092,0.083045752,0.022013333,0.036679739,0.308705882,0.091320261,0.051183333,0.063150327,0.289071895,0.34579085,0.273718353,0.246646217
MGH124_P9_G07,NPC2,NEU,0.121751323,0.030444444,0.183620915,0.02152,0.044143791,0.105424837,0.030039216,0.130533333,0.163267974,0.429437908,0.506490196,0.270683749,0.259220859
MGH124_P9_G08,NPC2,NEU,0.099132275,0.03854902,0.139797386,0.035673333,0.025045752,0.158065359,0.028,0.048633333,0.096849673,0.276993464,0.447947712,0.264450285,0.25934407
MGH124_P9_G09,NPC2,NEU,0.100494709,0.058267974,0.093882353,0.04276,0.07254902,0.07972549,0.02275817,0.0304,0.104392157,0.188836601,0.262562092,0.268091108,0.260986708
MGH124_P9_G11,NPC2,NEU,0.109592593,0.040026144,0.125712418,0.052933333,0.035921569,0.090705882,0,0.036583333,0.085843137,0.338013072,0.488418301,0.266275077,0.251356339
MGH124_P9_H04,NPC2,NEU,0.115706349,0.041699346,0.195333333,0.023506667,0.036640523,0.093287582,0.051215686,0.112733333,0.154614379,0.339352941,0.379640523,0.269592203,0.251292945
MGH124_P9_H06,NPC2,NEU,0.110420635,0.025320261,0.107333333,0.040906667,0.029490196,0.095424837,0.026732026,0.116283333,0.070496732,0.301098039,0.423895425,0.270161191,0.255932004
MGH124_P9_H07,NPC2,NEU,0.11368254,0.023111111,0.117607843,0.032253333,0.023856209,0.128045752,0.03324183,0.073766667,0.107163399,0.40020915,0.597385621,0.266779676,0.253618609
MGH124_P9_H12,NPC2,NEU,0.109601852,0.023320261,0.184627451,0.021853333,0,0.131372549,0.023934641,0.058466667,0.097267974,0.306836601,0.520143791,0.266972405,0.248129857
MGH125_P2_A02,NPC2,NEU,0.121915344,0.03027451,0.143111111,0.052106667,0.02345098,0.224405229,0.038666667,0.058683333,0.041581699,0.322013072,0.492117647,0.276266316,0.251891104
MGH125_P2_A04,NPC2,NEU,0.125150794,0.031542484,0.128,0.022293333,0.040993464,0.114745098,0.040222222,0.122266667,0.083490196,0.330921569,0.327869281,0.274316251,0.257247444
MGH125_P2_A05,NPC2,NEU,0.110333333,0.034784314,0.114784314,0.05572,0.072947712,0.113045752,0.06972549,0.058516667,0.083130719,0.381137255,0.41669281,0.270738502,0.258667689
MGH125_P2_A11,NPC2,NEU,0.111886243,0,0.090647059,0.035866667,0.049254902,0.100287582,0.022326797,0.0658,0.079803922,0.383830065,0.334071895,0.271798949,0.250712168
MGH125_P2_B08,NPC2,NEU,0.120648148,0.026326797,0.073372549,0.03236,0.035294118,0.112130719,0.046196078,0.0928,0.092039216,0.424104575,0.321411765,0.269833552,0.257837423
MGH125_P2_C05,NPC2,NEU,0.111063492,0.017346405,0.039189542,0.041546667,0.023647059,0.132339869,0.02930719,0.047766667,0.095535948,0.350169935,0.520326797,0.268967587,0.266702454
MGH125_P2_C12,NPC2,NEU,0.122111111,0.036535948,0.155176471,0.018306667,0.049921569,0.164039216,0.04854902,0.093366667,0.138849673,0.350496732,0.399346405,0.270672361,0.256174335
MGH125_P2_D11,NPC2,NEU,0.106259259,0.034261438,0.120078431,0.049453333,0.039843137,0.08145098,0.028993464,0.124883333,0.141071895,0.361673203,0.403633987,0.273605782,0.247431493
MGH125_P2_D12,NPC2,NEU,0.118648148,0.026784314,0.148346405,0.03976,0.022901961,0.10751634,0.062065359,0.063416667,0.098326797,0.315091503,0.30296732,0.268883925,0.247542434
MGH125_P2_E01,NPC2,NEU,0.113234127,0.045529412,0.121183007,0.03616,0.042222222,0.14951634,0,0.10715,0.087921569,0.342058824,0.436986928,0.268861586,0.26072546
MGH125_P2_E07,NPC2,NEU,0.11544709,0.021843137,0.102915033,0.035613333,0.03745098,0.130457516,0.060235294,0.090283333,0.109359477,0.355581699,0.526607843,0.271679807,0.259102761
MGH125_P2_F05,NPC2,NEU,0.106304233,0.034784314,0.112496732,0.063253333,0.050888889,0.122522876,0.039738562,0.054991667,0.057052288,0.365673203,0.467045752,0.270725361,0.249839468
MGH125_P2_G08,NPC2,NEU,0.11389418,0.021254902,0.111019608,0.055366667,0.066679739,0.136640523,0.061470588,0.0263,0.072379085,0.35075817,0.553673203,0.270975033,0.262170245
MGH125_P2_G10,NPC2,NEU,0.127652116,0.023869281,0.120392157,0.085626667,0.052980392,0.173633987,0.022169935,0.115483333,0.103411765,0.335098039,0.420777778,0.272133596,0.252451431
MGH125_P2_H03,NPC2,NEU,0.109883598,0.029816993,0.163555556,0.034586667,0.051673203,0.109411765,0,0.036533333,0.108392157,0.380235294,0.465895425,0.272386334,0.242612986
MGH125_P2_H04,NPC2,NEU,0.127843915,0.041477124,0.132614379,0.053573333,0.028745098,0.121803922,0.023843137,0.08285,0.090078431,0.322326797,0.51951634,0.272719667,0.256436605
MGH125_P2_H07,NPC2,NEU,0.106100529,0.039202614,0.100392157,0.043053333,0.019045752,0.123235294,0.055986928,0.054666667,0.066313725,0.348,0.526143791,0.270359615,0.253944785
